,Text,Class,Score
3253,But a lot of time we end up finishing a little bit later than other groups because we have to we problem solve,0,0.04721556736134647
3254,We get all the problems first you know other people not having necessarily tried this we find that this doesn't work at all,0,0.3562570264627702
3255,So we face all those hurdles first whereas if we had if we could take a few minutes wait think it out uh maybe let somebody else try something first for a change um I think that would helps us be a little bit more effective,0,0.3731609464718653
3256,And I think in other situations too it's kind of strategic and advantageous to wait but it's sometimes hard for me to see those opportunities,0,0.1352367738043197
3257,So I definitely that's definitely something that I've been working on is you know when when is that also a viable option to just sit back for a few days and just think about it,0,0.14868321799823644
3258,I think that I would bring a great deal of enthusiasm,1,0.7642480901805394
3259,In addition to the skills and background that I have I think that I'm so excited um for the work that your company is doing and to kind of play off the other members of the team as well,1,0.6712110669180035
3260,Um so not just stick to my own project but also be contributing to the other projects that are going on and try to find synergies within our team,0,0.4064865837293959
3261,Doing pretty good,0,0.39245568688584626
3262,So I am a uh mechanical engineer at MIT,0,0.09444753853762607
3263,Umm I am a junior and I'm really interested in product design,0,0.12805425526188313
3264,So I've been taking a lot of classes in design and manufacturing and it's something I've really fallen in love with,0,0.02935760559696661
3265,Like last semester um especially I took this class called,0,0.4716025486650735
3266,[0:25 unclear] Product Design and it's really got me introduced to solid works and using machine tools and it's something that I'd love to do in um for the rest of my life in a professional fashion,0,0.1388294277505842
3267,Uh I would say that I am,0,0.3022838906250506
3268,I do enjoy being in a position where I can really guide a group um towards some forward direction uh,0,0.38535842737456816
3269,So this past year I was philanthropy chair of my sorority and we put on this big event called Cat Walk,0,0.14153925129016182
